2434,triefen,DIE LINKE,0
2435,Konsens,CDU/CSU,281
2436,Konsens,SPD,224
2437,Konsens,FDP,101
2438,Konsens,BÜNDNIS 90/DIE GRÜNEN,130
2439,Konsens,DIE LINKE,45
2440,Anteil,CDU/CSU,451
2441,Anteil,SPD,222
2442,Anteil,FDP,191
2443,Anteil,BÜNDNIS 90/DIE GRÜNEN,141
2444,Anteil,DIE LINKE,160
2445,wahr,CDU/CSU,1347
2446,wahr,SPD,1086
2447,wahr,FDP,598
2448,wahr,BÜNDNIS 90/DIE GRÜNEN,577
2449,wahr,DIE LINKE,522
2450,vornehmen,CDU/CSU,140
2451,vornehmen,SPD,105
2452,vornehmen,FDP,77
2453,vornehmen,BÜNDNIS 90/DIE GRÜNEN,54
2454,vornehmen,DIE LINKE,36
2455,zulassen,CDU/CSU,166
2456,zulassen,SPD,144
2457,zulassen,FDP,75
2458,zulassen,BÜNDNIS 90/DIE GRÜNEN,81
2459,zulassen,DIE LINKE,82
2460,vorstellen,CDU/CSU,197
2461,vorstellen,SPD,181
2462,vorstellen,FDP,95
2463,vorstellen,BÜNDNIS 90/DIE GRÜNEN,94
2464,vorstellen,DIE LINKE,93
2465,UN,CDU/CSU,443
2466,UN,SPD,429
2467,UN,FDP,239
2468,UN,BÜNDNIS 90/DIE GRÜNEN,369
2469,UN,DIE LINKE,363
2470,zukünftig,CDU/CSU,364
2471,zukünftig,SPD,267
2472,zukünftig,FDP,179
2473,zukünftig,BÜNDNIS 90/DIE GRÜNEN,126
2474,zukünftig,DIE LINKE,96
2475,genug,CDU/CSU,315
2476,genug,SPD,290
2477,genug,FDP,186
2478,genug,BÜNDNIS 90/DIE GRÜNEN,152
2479,genug,DIE LINKE,173
2480,Beteiligung,CDU/CSU,334
2481,Beteiligung,SPD,288
2482,Beteiligung,FDP,134
2483,Beteiligung,BÜNDNIS 90/DIE GRÜNEN,118
2484,Beteiligung,DIE LINKE,161
2485,erforderlich,CDU/CSU,350
2486,erforderlich,SPD,209
2487,erforderlich,FDP,132
2488,erforderlich,BÜNDNIS 90/DIE GRÜNEN,109
2489,erforderlich,DIE LINKE,99
2490,interfraktionell,CDU/CSU,13
2491,interfraktionell,SPD,16
2492,interfraktionell,FDP,27
2493,interfraktionell,BÜNDNIS 90/DIE GRÜNEN,50
2494,interfraktionell,DIE LINKE,26
2495,prüfen,CDU/CSU,362
2496,prüfen,SPD,278
2497,prüfen,FDP,160
2498,prüfen,BÜNDNIS 90/DIE GRÜNEN,142
2499,prüfen,DIE LINKE,120
2500,beraten,CDU/CSU,380
2501,beraten,SPD,249
2502,beraten,FDP,162
2503,beraten,BÜNDNIS 90/DIE GRÜNEN,82
2504,beraten,DIE LINKE,90
2505,Richtlinie,CDU/CSU,450
2506,Richtlinie,SPD,340
2507,Richtlinie,FDP,163
2508,Richtlinie,BÜNDNIS 90/DIE GRÜNEN,203
2509,Richtlinie,DIE LINKE,157
2510,Zustimmung,CDU/CSU,314
2511,Zustimmung,SPD,262
2512,Zustimmung,FDP,127
2513,Zustimmung,BÜNDNIS 90/DIE GRÜNEN,152
2514,Zustimmung,DIE LINKE,151
2515,Bank,CDU/CSU,690
2516,Bank,SPD,578
2517,Bank,FDP,391
2518,Bank,BÜNDNIS 90/DIE GRÜNEN,405
2519,Bank,DIE LINKE,926
2520,Lohn,CDU/CSU,505
2521,Lohn,SPD,465
2522,Lohn,FDP,254
2523,Lohn,BÜNDNIS 90/DIE GRÜNEN,170
2524,Lohn,DIE LINKE,491
2525,anschauen,CDU/CSU,115
2526,anschauen,SPD,135
2527,anschauen,FDP,89
2528,anschauen,BÜNDNIS 90/DIE GRÜNEN,42
2529,anschauen,DIE LINKE,37
2530,Realität,CDU/CSU,288
2531,Realität,SPD,315
2532,Realität,FDP,195
2533,Realität,BÜNDNIS 90/DIE GRÜNEN,140
2534,Realität,DIE LINKE,219
2535,Finanzierung,CDU/CSU,414
2536,Finanzierung,SPD,404
2537,Finanzierung,FDP,211
2538,Finanzierung,BÜNDNIS 90/DIE GRÜNEN,193
2539,Finanzierung,DIE LINKE,234
2540,betroffen,CDU/CSU,425
2541,betroffen,SPD,389
2542,betroffen,FDP,211
2543,betroffen,BÜNDNIS 90/DIE GRÜNEN,222
2544,betroffen,DIE LINKE,231
2545,vertreten,CDU/CSU,267
2546,vertreten,SPD,238
2547,vertreten,FDP,149
2548,vertreten,BÜNDNIS 90/DIE GRÜNEN,113
2549,vertreten,DIE LINKE,98
2550,Satz,CDU/CSU,337
2551,Satz,SPD,305
2552,Satz,FDP,120
2553,Satz,BÜNDNIS 90/DIE GRÜNEN,199
2554,Satz,DIE LINKE,146
2555,rechen,CDU/CSU,2880
2556,rechen,SPD,2377
2557,rechen,FDP,1294
2558,rechen,BÜNDNIS 90/DIE GRÜNEN,1098
2559,rechen,DIE LINKE,1038
2560,Wahrheit,CDU/CSU,307
2561,Wahrheit,SPD,381
2562,Wahrheit,FDP,150
2563,Wahrheit,BÜNDNIS 90/DIE GRÜNEN,155
2564,Wahrheit,DIE LINKE,157
2565,nötig,CDU/CSU,509
2566,nötig,SPD,467
2567,nötig,FDP,315
2568,nötig,BÜNDNIS 90/DIE GRÜNEN,264
2569,nötig,DIE LINKE,325
2570,Ausbildung,CDU/CSU,579
2571,Ausbildung,SPD,412
2572,Ausbildung,FDP,249
2573,Ausbildung,BÜNDNIS 90/DIE GRÜNEN,194
2574,Ausbildung,DIE LINKE,323
2575,Auftrag,CDU/CSU,315
2576,Auftrag,SPD,223
2577,Auftrag,FDP,117
2578,Auftrag,BÜNDNIS 90/DIE GRÜNEN,186
2579,Auftrag,DIE LINKE,126
2580,Schuld,CDU/CSU,837
2581,Schuld,SPD,499
2582,Schuld,FDP,497
2583,Schuld,BÜNDNIS 90/DIE GRÜNEN,304
2584,Schuld,DIE LINKE,362
2585,massiv,CDU/CSU,218
2586,massiv,SPD,268
2587,massiv,FDP,107
2588,massiv,BÜNDNIS 90/DIE GRÜNEN,226
2589,massiv,DIE LINKE,253
2590,verfolgen,CDU/CSU,182
2591,verfolgen,SPD,110
2592,verfolgen,FDP,106
2593,verfolgen,BÜNDNIS 90/DIE GRÜNEN,33
2594,verfolgen,DIE LINKE,45
2595,Geschichte,CDU/CSU,316
2596,Geschichte,SPD,245
2597,Geschichte,FDP,160
2598,Geschichte,BÜNDNIS 90/DIE GRÜNEN,137
2599,Geschichte,DIE LINKE,152
2600,betonen,CDU/CSU,170
2601,betonen,SPD,89
2602,betonen,FDP,75
2603,betonen,BÜNDNIS 90/DIE GRÜNEN,52
2604,betonen,DIE LINKE,35
2605,Kritik,CDU/CSU,443
2606,Kritik,SPD,324
2607,Kritik,FDP,156
2608,Kritik,BÜNDNIS 90/DIE GRÜNEN,198
2609,Kritik,DIE LINKE,193
2610,Stimme,CDU/CSU,160
2611,Stimme,SPD,248
2612,Stimme,FDP,103
2613,Stimme,BÜNDNIS 90/DIE GRÜNEN,133
2614,Stimme,DIE LINKE,152
2615,Aspekt,CDU/CSU,357
2616,Aspekt,SPD,220
2617,Aspekt,FDP,177
2618,Aspekt,BÜNDNIS 90/DIE GRÜNEN,99
2619,Aspekt,DIE LINKE,86
2620,Argument,CDU/CSU,412
2621,Argument,SPD,367
2622,Argument,FDP,175
2623,Argument,BÜNDNIS 90/DIE GRÜNEN,236
2624,Argument,DIE LINKE,231
2625,Saudi,CDU/CSU,51
2626,Saudi,SPD,81
2627,Saudi,FDP,30
2628,Saudi,BÜNDNIS 90/DIE GRÜNEN,66
2629,Saudi,DIE LINKE,173
2630,investieren,CDU/CSU,199
2631,investieren,SPD,143
2632,investieren,FDP,171
2633,investieren,BÜNDNIS 90/DIE GRÜNEN,122
2634,investieren,DIE LINKE,55
2635,liefern,CDU/CSU,74
2636,liefern,SPD,99
2637,liefern,FDP,50
2638,liefern,BÜNDNIS 90/DIE GRÜNEN,94
2639,liefern,DIE LINKE,74
2640,behaupten,CDU/CSU,211
2641,behaupten,SPD,119
2642,behaupten,FDP,122
2643,behaupten,BÜNDNIS 90/DIE GRÜNEN,86
2644,behaupten,DIE LINKE,67
2645,sichern,CDU/CSU,302
2646,sichern,SPD,230
2647,sichern,FDP,141
2648,sichern,BÜNDNIS 90/DIE GRÜNEN,100
2649,sichern,DIE LINKE,158
2650,Wert,CDU/CSU,715
2651,Wert,SPD,418
2652,Wert,FDP,321
2653,Wert,BÜNDNIS 90/DIE GRÜNEN,219
2654,Wert,DIE LINKE,256
2655,Bundesministerien,CDU/CSU,12
2656,Bundesministerien,SPD,6
2657,Bundesministerien,FDP,8
2658,Bundesministerien,BÜNDNIS 90/DIE GRÜNEN,13
2659,Bundesministerien,DIE LINKE,6
2660,schwarz,CDU/CSU,123
2661,schwarz,SPD,449
2662,schwarz,FDP,135
2663,schwarz,BÜNDNIS 90/DIE GRÜNEN,259
2664,schwarz,DIE LINKE,138
2665,rechtlich,CDU/CSU,903
2666,rechtlich,SPD,576
2667,rechtlich,FDP,357
2668,rechtlich,BÜNDNIS 90/DIE GRÜNEN,538
2669,rechtlich,DIE LINKE,344
2670,Fehler,CDU/CSU,258
2671,Fehler,SPD,288
2672,Fehler,FDP,158
2673,Fehler,BÜNDNIS 90/DIE GRÜNEN,181
2674,Fehler,DIE LINKE,143
2675,Mandat,CDU/CSU,377
2676,Mandat,SPD,362
2677,Mandat,FDP,220
2678,Mandat,BÜNDNIS 90/DIE GRÜNEN,245
2679,Mandat,DIE LINKE,166
2680,umgehen,CDU/CSU,198
2681,umgehen,SPD,199
2682,umgehen,FDP,78
2683,umgehen,BÜNDNIS 90/DIE GRÜNEN,86
2684,umgehen,DIE LINKE,81
2685,Idee,CDU/CSU,265
2686,Idee,SPD,329
2687,Idee,FDP,175
2688,Idee,BÜNDNIS 90/DIE GRÜNEN,164
2689,Idee,DIE LINKE,169
2690,Person,CDU/CSU,778
2691,Person,SPD,607
2692,Person,FDP,346
2693,Person,BÜNDNIS 90/DIE GRÜNEN,385
2694,Person,DIE LINKE,378
2695,möglichst,CDU/CSU,378
2696,möglichst,SPD,201
2697,möglichst,FDP,178
2698,möglichst,BÜNDNIS 90/DIE GRÜNEN,92
2699,möglichst,DIE LINKE,81
2700,Rente,CDU/CSU,1357
2701,Rente,SPD,874
2702,Rente,FDP,551
2703,Rente,BÜNDNIS 90/DIE GRÜNEN,153
2704,Rente,DIE LINKE,961
2705,Arabien,CDU/CSU,52
2706,Arabien,SPD,81
2707,Arabien,FDP,30
2708,Arabien,BÜNDNIS 90/DIE GRÜNEN,66
2709,Arabien,DIE LINKE,166
2710,laufen,CDU/CSU,574
2711,laufen,SPD,459
2712,laufen,FDP,257
2713,laufen,BÜNDNIS 90/DIE GRÜNEN,245
2714,laufen,DIE LINKE,200
2715,verbinden,CDU/CSU,57
2716,verbinden,SPD,51
2717,verbinden,FDP,26
2718,verbinden,BÜNDNIS 90/DIE GRÜNEN,25
2719,verbinden,DIE LINKE,18
2720,scheinen,CDU/CSU,150
2721,scheinen,SPD,125
2722,scheinen,FDP,87
2723,scheinen,BÜNDNIS 90/DIE GRÜNEN,99
2724,scheinen,DIE LINKE,76
2725,Perspektive,CDU/CSU,355
2726,Perspektive,SPD,242
2727,Perspektive,FDP,134
2728,Perspektive,BÜNDNIS 90/DIE GRÜNEN,110
2729,Perspektive,DIE LINKE,73
2730,erteilen,CDU/CSU,90
2731,erteilen,SPD,83
2732,erteilen,FDP,49
2733,erteilen,BÜNDNIS 90/DIE GRÜNEN,48
2734,erteilen,DIE LINKE,43
2735,Gründen,CDU/CSU,270
2736,Gründen,SPD,201
2737,Gründen,FDP,131
2738,Gründen,BÜNDNIS 90/DIE GRÜNEN,96
2739,Gründen,DIE LINKE,134
2740,Bundesverfassungsgericht,CDU/CSU,377
2741,Bundesverfassungsgericht,SPD,254
2742,Bundesverfassungsgericht,FDP,167
2743,Bundesverfassungsgericht,BÜNDNIS 90/DIE GRÜNEN,211
2744,Bundesverfassungsgericht,DIE LINKE,203
2745,Verhältnis,CDU/CSU,379
2746,Verhältnis,SPD,242
2747,Verhältnis,FDP,184
2748,Verhältnis,BÜNDNIS 90/DIE GRÜNEN,143
2749,Verhältnis,DIE LINKE,154
2750,Betroffene,CDU/CSU,284
2751,Betroffene,SPD,287
2752,Betroffene,FDP,186
2753,Betroffene,BÜNDNIS 90/DIE GRÜNEN,174
2754,Betroffene,DIE LINKE,363
2755,Schuldenbremse,CDU/CSU,287
2756,Schuldenbremse,SPD,148
2757,Schuldenbremse,FDP,119
2758,Schuldenbremse,BÜNDNIS 90/DIE GRÜNEN,102
2759,Schuldenbremse,DIE LINKE,69
2760,Nation,CDU/CSU,496
2761,Nation,SPD,387
2762,Nation,FDP,208
2763,Nation,BÜNDNIS 90/DIE GRÜNEN,175
2764,Nation,DIE LINKE,174
2765,Schule,CDU/CSU,270
2766,Schule,SPD,306
2767,Schule,FDP,162
2768,Schule,BÜNDNIS 90/DIE GRÜNEN,166
2769,Schule,DIE LINKE,191
2770,manch,CDU/CSU,501
2771,manch,SPD,348
2772,manch,FDP,214
2773,manch,BÜNDNIS 90/DIE GRÜNEN,165
2774,manch,DIE LINKE,132
2775,Erkenntnis,CDU/CSU,300
2776,Erkenntnis,SPD,272
2777,Erkenntnis,FDP,132
2778,Erkenntnis,BÜNDNIS 90/DIE GRÜNEN,158
2779,Erkenntnis,DIE LINKE,111
2780,angemessen,CDU/CSU,384
2781,angemessen,SPD,291
2782,angemessen,FDP,195
2783,angemessen,BÜNDNIS 90/DIE GRÜNEN,202
2784,angemessen,DIE LINKE,187
2785,gewährleisten,CDU/CSU,172
2786,gewährleisten,SPD,92
2787,gewährleisten,FDP,82
2788,gewährleisten,BÜNDNIS 90/DIE GRÜNEN,52
2789,gewährleisten,DIE LINKE,54
2790,Partner,CDU/CSU,517
2791,Partner,SPD,296
2792,Partner,FDP,253
2793,Partner,BÜNDNIS 90/DIE GRÜNEN,165
2794,Partner,DIE LINKE,112
2795,Transparenz,CDU/CSU,326
2796,Transparenz,SPD,260
2797,Transparenz,FDP,158
2798,Transparenz,BÜNDNIS 90/DIE GRÜNEN,127
2799,Transparenz,DIE LINKE,86
2800,bauen,CDU/CSU,550
2801,bauen,SPD,400
2802,bauen,FDP,291
2803,bauen,BÜNDNIS 90/DIE GRÜNEN,255
2804,bauen,DIE LINKE,210
2805,formulieren,CDU/CSU,92
2806,formulieren,SPD,81
2807,formulieren,FDP,41
2808,formulieren,BÜNDNIS 90/DIE GRÜNEN,35
2809,formulieren,DIE LINKE,33
2810,Gefahr,CDU/CSU,414
2811,Gefahr,SPD,337
2812,Gefahr,FDP,195
2813,Gefahr,BÜNDNIS 90/DIE GRÜNEN,189
2814,Gefahr,DIE LINKE,234
2815,PID,CDU/CSU,100
2816,PID,SPD,100
2817,PID,FDP,90
2818,PID,BÜNDNIS 90/DIE GRÜNEN,96
2819,PID,DIE LINKE,44
2820,demokratisch,CDU/CSU,507
2821,demokratisch,SPD,409
2822,demokratisch,FDP,251
2823,demokratisch,BÜNDNIS 90/DIE GRÜNEN,181
2824,demokratisch,DIE LINKE,304
2825,lauten,CDU/CSU,38
2826,lauten,SPD,50
2827,lauten,FDP,24
2828,lauten,BÜNDNIS 90/DIE GRÜNEN,12
2829,lauten,DIE LINKE,27
2830,bestehend,CDU/CSU,341
2831,bestehend,SPD,182
2832,bestehend,FDP,185
2833,bestehend,BÜNDNIS 90/DIE GRÜNEN,118
2834,bestehend,DIE LINKE,104
2835,Auswirkung,CDU/CSU,261
2836,Auswirkung,SPD,231
2837,Auswirkung,FDP,132
2838,Auswirkung,BÜNDNIS 90/DIE GRÜNEN,123
2839,Auswirkung,DIE LINKE,102
2840,Vertrag,CDU/CSU,525
2841,Vertrag,SPD,272
2842,Vertrag,FDP,172
2843,Vertrag,BÜNDNIS 90/DIE GRÜNEN,243
2844,Vertrag,DIE LINKE,186
2845,Signal,CDU/CSU,290
2846,Signal,SPD,283
2847,Signal,FDP,135
2848,Signal,BÜNDNIS 90/DIE GRÜNEN,109
2849,Signal,DIE LINKE,82
2850,betreiben,CDU/CSU,195
2851,betreiben,SPD,156
2852,betreiben,FDP,127
2853,betreiben,BÜNDNIS 90/DIE GRÜNEN,97
2854,betreiben,DIE LINKE,93
2855,mittlerweile,CDU/CSU,253
2856,mittlerweile,SPD,223
2857,mittlerweile,FDP,93
2858,mittlerweile,BÜNDNIS 90/DIE GRÜNEN,100
2859,mittlerweile,DIE LINKE,106
2860,Prozeß,CDU/CSU,0
2861,Prozeß,SPD,0
2862,Prozeß,FDP,0
2863,Prozeß,BÜNDNIS 90/DIE GRÜNEN,0
2864,Prozeß,DIE LINKE,0
2865,Fortschritt,CDU/CSU,407
2866,Fortschritt,SPD,273
2867,Fortschritt,FDP,218
2868,Fortschritt,BÜNDNIS 90/DIE GRÜNEN,98
2869,Fortschritt,DIE LINKE,108
2870,Anhörung,CDU/CSU,318
2871,Anhörung,SPD,317
2872,Anhörung,FDP,144
2873,Anhörung,BÜNDNIS 90/DIE GRÜNEN,166
2874,Anhörung,DIE LINKE,172
2875,Gesundheit,CDU/CSU,777
2876,Gesundheit,SPD,630
2877,Gesundheit,FDP,335
2878,Gesundheit,BÜNDNIS 90/DIE GRÜNEN,348
2879,Gesundheit,DIE LINKE,516
2880,Strategie,CDU/CSU,365
2881,Strategie,SPD,385
2882,Strategie,FDP,175
2883,Strategie,BÜNDNIS 90/DIE GRÜNEN,230
2884,Strategie,DIE LINKE,151
2885,konsequent,CDU/CSU,318
2886,konsequent,SPD,165
2887,konsequent,FDP,152
2888,konsequent,BÜNDNIS 90/DIE GRÜNEN,119
2889,konsequent,DIE LINKE,125
2890,Aussprache,CDU/CSU,10
2891,Aussprache,SPD,10
2892,Aussprache,FDP,5
2893,Aussprache,BÜNDNIS 90/DIE GRÜNEN,2
2894,Aussprache,DIE LINKE,6
2895,dauerhaft,CDU/CSU,302
2896,dauerhaft,SPD,200
2897,dauerhaft,FDP,129
2898,dauerhaft,BÜNDNIS 90/DIE GRÜNEN,98
2899,dauerhaft,DIE LINKE,116
2900,sitzen,CDU/CSU,455
2901,sitzen,SPD,400
2902,sitzen,FDP,201
2903,sitzen,BÜNDNIS 90/DIE GRÜNEN,259
2904,sitzen,DIE LINKE,231
2905,bestätigen,CDU/CSU,97
2906,bestätigen,SPD,79
2907,bestätigen,FDP,39
2908,bestätigen,BÜNDNIS 90/DIE GRÜNEN,55
2909,bestätigen,DIE LINKE,30
2910,Rechte,CDU/CSU,359
2911,Rechte,SPD,281
2912,Rechte,FDP,186
2913,Rechte,BÜNDNIS 90/DIE GRÜNEN,263
2914,Rechte,DIE LINKE,275
2915,Studie,CDU/CSU,554
2916,Studie,SPD,534
2917,Studie,FDP,341
2918,Studie,BÜNDNIS 90/DIE GRÜNEN,445
2919,Studie,DIE LINKE,442
2920,vereint,CDU/CSU,24
2921,vereint,SPD,7
2922,vereint,FDP,9
2923,vereint,BÜNDNIS 90/DIE GRÜNEN,2
2924,vereint,DIE LINKE,4
2925,Vertrauen,CDU/CSU,448
2926,Vertrauen,SPD,409
2927,Vertrauen,FDP,159
2928,Vertrauen,BÜNDNIS 90/DIE GRÜNEN,142
2929,Vertrauen,DIE LINKE,150
2930,ausgehen,CDU/CSU,215
2931,ausgehen,SPD,149
2932,ausgehen,FDP,100
2933,ausgehen,BÜNDNIS 90/DIE GRÜNEN,82
2934,ausgehen,DIE LINKE,76
2935,allgemein,CDU/CSU,279
2936,allgemein,SPD,178
2937,allgemein,FDP,162
2938,allgemein,BÜNDNIS 90/DIE GRÜNEN,147
2939,allgemein,DIE LINKE,92
2940,entsprechen,CDU/CSU,1229
2941,entsprechen,SPD,1037
2942,entsprechen,FDP,549
2943,entsprechen,BÜNDNIS 90/DIE GRÜNEN,419
2944,entsprechen,DIE LINKE,378
2945,erneuerbaren,CDU/CSU,342
2946,erneuerbaren,SPD,184
2947,erneuerbaren,FDP,140
2948,erneuerbaren,BÜNDNIS 90/DIE GRÜNEN,213
2949,erneuerbaren,DIE LINKE,77
2950,Einkommen,CDU/CSU,466
2951,Einkommen,SPD,400
2952,Einkommen,FDP,243
2953,Einkommen,BÜNDNIS 90/DIE GRÜNEN,196
2954,Einkommen,DIE LINKE,393
2955,Bild,CDU/CSU,1821
2956,Bild,SPD,1768
2957,Bild,FDP,1067
2958,Bild,BÜNDNIS 90/DIE GRÜNEN,807
2959,Bild,DIE LINKE,864
2960,voll,CDU/CSU,2135
2961,voll,SPD,1525
2962,voll,FDP,1152
2963,voll,BÜNDNIS 90/DIE GRÜNEN,899
2964,voll,DIE LINKE,875
2965,empfehlen,CDU/CSU,56
2966,empfehlen,SPD,37
2967,empfehlen,FDP,36
2968,empfehlen,BÜNDNIS 90/DIE GRÜNEN,20
2969,empfehlen,DIE LINKE,29
2970,kürzen,CDU/CSU,72
2971,kürzen,SPD,246
2972,kürzen,FDP,47
2973,kürzen,BÜNDNIS 90/DIE GRÜNEN,93
2974,kürzen,DIE LINKE,114
2975,Vorlage,CDU/CSU,84
2976,Vorlage,SPD,96
2977,Vorlage,FDP,35
2978,Vorlage,BÜNDNIS 90/DIE GRÜNEN,61
2979,Vorlage,DIE LINKE,32
2980,teilen,CDU/CSU,390
2981,teilen,SPD,332
2982,teilen,FDP,211
2983,teilen,BÜNDNIS 90/DIE GRÜNEN,218
2984,teilen,DIE LINKE,165
2985,richten,CDU/CSU,566
2986,richten,SPD,435
2987,richten,FDP,222
2988,richten,BÜNDNIS 90/DIE GRÜNEN,244
2989,richten,DIE LINKE,232
2990,März,CDU/CSU,209
2991,März,SPD,166
2992,März,FDP,73
2993,März,BÜNDNIS 90/DIE GRÜNEN,93
2994,März,DIE LINKE,126
2995,dienen,CDU/CSU,298
2996,dienen,SPD,294
2997,dienen,FDP,141
2998,dienen,BÜNDNIS 90/DIE GRÜNEN,169
2999,dienen,DIE LINKE,270
3000,Mitarbeiter,CDU/CSU,509
3001,Mitarbeiter,SPD,383
3002,Mitarbeiter,FDP,232
3003,Mitarbeiter,BÜNDNIS 90/DIE GRÜNEN,131
3004,Mitarbeiter,DIE LINKE,183
3005,Bedingung,CDU/CSU,249
3006,Bedingung,SPD,215
3007,Bedingung,FDP,124
3008,Bedingung,BÜNDNIS 90/DIE GRÜNEN,120
3009,Bedingung,DIE LINKE,159
3010,Jahrzehnt,CDU/CSU,338
3011,Jahrzehnt,SPD,151
3012,Jahrzehnt,FDP,108
3013,Jahrzehnt,BÜNDNIS 90/DIE GRÜNEN,85
3014,Jahrzehnt,DIE LINKE,98
3015,jetzig,CDU/CSU,210
3016,jetzig,SPD,218
3017,jetzig,FDP,101
3018,jetzig,BÜNDNIS 90/DIE GRÜNEN,112
3019,jetzig,DIE LINKE,88
3020,Tatsache,CDU/CSU,326
3021,Tatsache,SPD,229
3022,Tatsache,FDP,117
3023,Tatsache,BÜNDNIS 90/DIE GRÜNEN,119
3024,Tatsache,DIE LINKE,129
3025,Haushaltsausschuß,CDU/CSU,0
3026,Haushaltsausschuß,SPD,0
3027,Haushaltsausschuß,FDP,0
3028,Haushaltsausschuß,BÜNDNIS 90/DIE GRÜNEN,0
3029,Haushaltsausschuß,DIE LINKE,0
3030,Tisch,CDU/CSU,219
3031,Tisch,SPD,278
3032,Tisch,FDP,103
3033,Tisch,BÜNDNIS 90/DIE GRÜNEN,161
3034,Tisch,DIE LINKE,130
3035,ernsthaft,CDU/CSU,223
3036,ernsthaft,SPD,232
3037,ernsthaft,FDP,135
3038,ernsthaft,BÜNDNIS 90/DIE GRÜNEN,148
3039,ernsthaft,DIE LINKE,114
3040,mehrer,CDU/CSU,232
3041,mehrer,SPD,163
3042,mehrer,FDP,100
3043,mehrer,BÜNDNIS 90/DIE GRÜNEN,123
3044,mehrer,DIE LINKE,107
3045,bezahlen,CDU/CSU,150
3046,bezahlen,SPD,145
3047,bezahlen,FDP,75
3048,bezahlen,BÜNDNIS 90/DIE GRÜNEN,49
3049,bezahlen,DIE LINKE,184
3050,Beschäftigte,CDU/CSU,250
3051,Beschäftigte,SPD,227
3052,Beschäftigte,FDP,112
3053,Beschäftigte,BÜNDNIS 90/DIE GRÜNEN,192
3054,Beschäftigte,DIE LINKE,469
3055,Beck,CDU/CSU,200
3056,Beck,SPD,67
3057,Beck,FDP,86
3058,Beck,BÜNDNIS 90/DIE GRÜNEN,26
3059,Beck,DIE LINKE,33
3060,rein,CDU/CSU,2443
3061,rein,SPD,1823
3062,rein,FDP,1197
3063,rein,BÜNDNIS 90/DIE GRÜNEN,979
3064,rein,DIE LINKE,1008
3065,morgen,CDU/CSU,202
3066,morgen,SPD,149
3067,morgen,FDP,80
3068,morgen,BÜNDNIS 90/DIE GRÜNEN,80
3069,morgen,DIE LINKE,56
3070,Landwirtschaft,CDU/CSU,282
3071,Landwirtschaft,SPD,120
3072,Landwirtschaft,FDP,201
3073,Landwirtschaft,BÜNDNIS 90/DIE GRÜNEN,174
3074,Landwirtschaft,DIE LINKE,103
3075,Menschenrecht,CDU/CSU,690
3076,Menschenrecht,SPD,496
3077,Menschenrecht,FDP,405
3078,Menschenrecht,BÜNDNIS 90/DIE GRÜNEN,551
3079,Menschenrecht,DIE LINKE,437
3080,warten,CDU/CSU,587
3081,warten,SPD,686
3082,warten,FDP,274
3083,warten,BÜNDNIS 90/DIE GRÜNEN,336
3084,warten,DIE LINKE,216
3085,Gelegenheit,CDU/CSU,229
3086,Gelegenheit,SPD,204
3087,Gelegenheit,FDP,103
3088,Gelegenheit,BÜNDNIS 90/DIE GRÜNEN,70
3089,Gelegenheit,DIE LINKE,67
3090,kritisch,CDU/CSU,299
3091,kritisch,SPD,241
3092,kritisch,FDP,148
3093,kritisch,BÜNDNIS 90/DIE GRÜNEN,162
3094,kritisch,DIE LINKE,119
3095,Name,CDU/CSU,188
3096,Name,SPD,191
3097,Name,FDP,107
3098,Name,BÜNDNIS 90/DIE GRÜNEN,90
3099,Name,DIE LINKE,120
3100,Handeln,CDU/CSU,266
3101,Handeln,SPD,265
3102,Handeln,FDP,167
3103,Handeln,BÜNDNIS 90/DIE GRÜNEN,126
3104,Handeln,DIE LINKE,97
3105,suchen,CDU/CSU,791
3106,suchen,SPD,582
3107,suchen,FDP,369
3108,suchen,BÜNDNIS 90/DIE GRÜNEN,302
3109,suchen,DIE LINKE,307
3110,paar,CDU/CSU,239
3111,paar,SPD,280
3112,paar,FDP,118
3113,paar,BÜNDNIS 90/DIE GRÜNEN,129
3114,paar,DIE LINKE,117
3115,erzielen,CDU/CSU,168
3116,erzielen,SPD,74
3117,erzielen,FDP,67
3118,erzielen,BÜNDNIS 90/DIE GRÜNEN,41
3119,erzielen,DIE LINKE,28
3120,tätig,CDU/CSU,883
3121,tätig,SPD,629
3122,tätig,FDP,429
3123,tätig,BÜNDNIS 90/DIE GRÜNEN,338
3124,tätig,DIE LINKE,351
3125,lernen,CDU/CSU,190
3126,lernen,SPD,182
3127,lernen,FDP,108
3128,lernen,BÜNDNIS 90/DIE GRÜNEN,95
3129,lernen,DIE LINKE,94
3130,Anliegen,CDU/CSU,317
3131,Anliegen,SPD,143
3132,Anliegen,FDP,149
3133,Anliegen,BÜNDNIS 90/DIE GRÜNEN,82
3134,Anliegen,DIE LINKE,69
3135,jährlich,CDU/CSU,250
3136,jährlich,SPD,161
3137,jährlich,FDP,80
3138,jährlich,BÜNDNIS 90/DIE GRÜNEN,100
3139,jährlich,DIE LINKE,150
3140,verändern,CDU/CSU,114
3141,verändern,SPD,104
3142,verändern,FDP,51
3143,verändern,BÜNDNIS 90/DIE GRÜNEN,74
3144,verändern,DIE LINKE,40
3145,Beschluß,CDU/CSU,0
3146,Beschluß,SPD,0
3147,Beschluß,FDP,0
3148,Beschluß,BÜNDNIS 90/DIE GRÜNEN,0
